1;0.0
2;0.0
3;0.13519999384880066
4;0.13519999384880066
5;0.14059999585151672
6;0.14059999585151672
7;0.1467999964952469
8;0.17679999768733978
9;0.18160000443458557
10;0.18160000443458557
11;0.18230000138282776
12;0.18359999358654022
13;0.18359999358654022
14;0.18359999358654022
15;0.18359999358654022
16;0.18629999458789825
17;0.18700000643730164
18;0.18700000643730164
19;0.18700000643730164
20;0.18700000643730164
21;0.188400000333786
22;0.20679999887943268
23;0.21230000257492065
24;0.21230000257492065
25;0.21230000257492065
26;0.21230000257492065
27;0.22179999947547913
28;0.22529999911785126
29;0.22529999911785126
30;0.22529999911785126
31;0.2280000001192093
32;0.2280000001192093
33;0.2280000001192093
34;0.2280000001192093
35;0.2280000001192093
36;0.2280000001192093
37;0.2280000001192093
38;0.2280000001192093
39;0.2280000001192093
40;0.2280000001192093
41;0.2280000001192093
42;0.2280000001192093
43;0.2280000001192093
44;0.2280000001192093
45;0.2280000001192093
46;0.2280000001192093
47;0.2280000001192093
48;0.2280000001192093
49;0.2280000001192093
50;0.2280000001192093
51;0.2280000001192093
52;0.2280000001192093
53;0.2280000001192093
54;0.2280000001192093
55;0.2280000001192093
56;0.2280000001192093
57;0.2280000001192093
58;0.2280000001192093
59;0.2280000001192093
60;0.2280000001192093
61;0.2280000001192093
62;0.2280000001192093
63;0.2280000001192093
64;0.2280000001192093
65;0.2280000001192093
66;0.2280000001192093
67;0.2280000001192093
68;0.2280000001192093
69;0.2280000001192093
70;0.2280000001192093
71;0.2280000001192093
72;0.2280000001192093
73;0.2280000001192093
74;0.2280000001192093
75;0.2280000001192093
76;0.2280000001192093
77;0.2280000001192093
78;0.2280000001192093
79;0.2280000001192093
80;0.2280000001192093
